file,class,method,variable,usage
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,isReadOnly/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,setClientInfo/1[java.util.Properties],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getMetaData/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,close/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,clearWarnings/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getClientInfo/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"setTypeMap/1[java.util.Map<java.lang.String,java.lang.Class<?>>]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"prepareCall/3[java.lang.String,int,int]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"prepareStatement/4[java.lang.String,int,int,int]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getHoldability/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,prepareCall/1[java.lang.String],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"createStatement/2[int,int]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,setSchema/1[java.lang.String],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,setSavepoint/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getClientInfo/1[java.lang.String],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"createArrayOf/2[java.lang.String,java.lang.Object[]]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,createClob/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,setReadOnly/1[boolean],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,createSQLXML/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,isValid/1[int],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getNetworkTimeout/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,getSchema/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,isClosed/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"prepareCall/4[java.lang.String,int,int,int]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"ConnectionWithLocks/2[java.sql.Connection,io.supertokens.inmemorydb.ConnectionPool]",con,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"ConnectionWithLocks/2[java.sql.Connection,io.supertokens.inmemorydb.ConnectionPool]",connectionPool,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,"prepareStatement/2[java.lang.String,java.lang.String[]]",con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,unwrap/1[java.lang.Class<T>],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,setHoldability/1[int],con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,createStatement/0,con,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\ConnectionWithLocks.java,io.supertokens.inmemorydb.ConnectionWithLocks,isWrapperFor/1[java.lang.Class<?>],con,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\httpRequest\HttpRequestMocking.java,io.supertokens.ee.test.httpRequest.HttpRequestMocking,"setMockURL/2[java.lang.String,io.supertokens.ee.test.httpRequest.HttpRequestMocking.URLGetter]",urlMap,1
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\httpRequest\HttpRequestMocking.java,io.supertokens.ee.test.httpRequest.HttpRequestMocking,getInstance/1[io.supertokens.Main],RESOURCE_KEY,2
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\httpRequest\HttpRequestMocking.java,io.supertokens.ee.test.httpRequest.HttpRequestMocking,"getMockURL/2[java.lang.String,java.lang.String]",urlMap,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$ErrorCronjob,getInstance/1[io.supertokens.Main],RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,getRequiredAndProtectedProps/1[io.supertokens.session.accessToken.AccessToken.VERSION],version,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"fromJSON/3[io.supertokens.session.accessToken.AppIdentifier,io.supertokens.session.accessToken.JsonObject,io.supertokens.session.accessToken.AccessToken.VERSION]",version,11
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",antiCsrfToken,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",recipeUserId,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",userData,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",expiryTime,6
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",timeCreated,6
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",sessionHandle,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",version,7
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",parentRefreshTokenHash1,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",primaryUserId,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",refreshTokenHash1,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"AccessTokenInfo/11[java.lang.String,java.lang.String,java.lang.String,java.lang.String,long,java.lang.String,io.supertokens.session.accessToken.JsonObject,java.lang.String,long,io.supertokens.session.accessToken.AccessToken.VERSION,io.supertokens.session.accessToken.TenantIdentifier]",tenantIdentifier,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,"checkRequiredPropsExist/2[io.supertokens.session.accessToken.JsonObject,io.supertokens.session.accessToken.AccessToken.VERSION]",version,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,antiCsrfToken,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,recipeUserId,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,userData,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,expiryTime,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,timeCreated,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,sessionHandle,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,version,9
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,parentRefreshTokenHash1,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,primaryUserId,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,tenantIdentifier,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$AccessTokenInfo,toJSON/0,refreshTokenHash1,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\DashboardQueries.java,io.supertokens.inmemorydb.queries.DashboardQueries$DashboardSessionInfoMapper,getInstance/0,INSTANCE,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,validate/0,plugin_interface_version,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,validate/0,core_version,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,getPluginInterfaceVersion/0,plugin_interface_version,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,getCoreVersion/0,core_version,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,getPluginVersion/0,plugin_version,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\version\VersionFile.java,io.supertokens.version.VersionFile,getPluginName/0,plugin_name,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\LoadOnlyCUDTest.java,io.supertokens.test.multitenant.LoadOnlyCUDTest$PerAppCronjob,doTaskPerApp/1[io.supertokens.test.multitenant.AppIdentifier],appIdentifiers,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\LoadOnlyCUDTest.java,io.supertokens.test.multitenant.LoadOnlyCUDTest$PerAppCronjob,"getInstance/2[io.supertokens.test.multitenant.Main,java.util.List<java.util.List<io.supertokens.test.multitenant.TenantIdentifier>>]",RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCase,perform/1[io.supertokens.test.multitenant.api.Main],steps,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCase,CrossVersionTestCase/1[io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions.CrossVersionTestCaseStep[]],steps,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,"getUserUsingId/2[io.supertokens.test.thirdparty.api.TenantIdentifier,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testSameThirdPartyUserCanLoginAcrossTenants/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testSameThirdPartyUserCanLoginAcrossTenants/0,t1,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testSameThirdPartyUserCanLoginAcrossTenants/0,t2,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testSameThirdPartyUserCanLoginAcrossTenants/0,t3,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserUsingIdReturnsUserFromTheRightTenantWhileQueryingFromAnyTenantInTheSameApp/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserUsingIdReturnsUserFromTheRightTenantWhileQueryingFromAnyTenantInTheSameApp/0,t1,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserUsingIdReturnsUserFromTheRightTenantWhileQueryingFromAnyTenantInTheSameApp/0,t2,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserUsingIdReturnsUserFromTheRightTenantWhileQueryingFromAnyTenantInTheSameApp/0,t3,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,afterEach/0,process,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,"getUsersUsingEmail/2[io.supertokens.test.thirdparty.api.TenantIdentifier,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,"getUserUsingThirdPartyUserId/3[io.supertokens.test.thirdparty.api.TenantIdentifier,java.lang.String,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByThirdPartyIdReturnsTenantSpecificUser/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByThirdPartyIdReturnsTenantSpecificUser/0,t1,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByThirdPartyIdReturnsTenantSpecificUser/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByThirdPartyIdReturnsTenantSpecificUser/0,t3,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,beforeEach/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,"signInUp/4[io.supertokens.test.thirdparty.api.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,createTenants/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,createTenants/0,t1,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,createTenants/0,t2,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,createTenants/0,t3,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByEmailReturnsTenantSpecificUser/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByEmailReturnsTenantSpecificUser/0,t1,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByEmailReturnsTenantSpecificUser/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\MultitenantAPITest.java,io.supertokens.test.thirdparty.api.MultitenantAPITest,testGetUserByEmailReturnsTenantSpecificUser/0,t3,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless,getRandomNumChar/1[java.security.SecureRandom],USER_INPUT_CODE_NUM_CHARS,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,perform/1[io.supertokens.test.multitenant.api.Main],body,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,perform/1[io.supertokens.test.multitenant.api.Main],version,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,perform/1[io.supertokens.test.multitenant.api.Main],operation,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,"CrossVersionTestCaseStep/3[io.supertokens.test.multitenant.api.SemVer,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions.CrossVersionTestCaseStep.OperationType,io.supertokens.test.multitenant.api.JsonObject]",body,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,"CrossVersionTestCaseStep/3[io.supertokens.test.multitenant.api.SemVer,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions.CrossVersionTestCaseStep.OperationType,io.supertokens.test.multitenant.api.JsonObject]",version,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions$CrossVersionTestCaseStep,"CrossVersionTestCaseStep/3[io.supertokens.test.multitenant.api.SemVer,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions.CrossVersionTestCaseStep.OperationType,io.supertokens.test.multitenant.api.JsonObject]",operation,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\totp\TOTPStorageTest.java,io.supertokens.test.totp.TOTPStorageTest$TestSetupResult,"TestSetupResult/2[io.supertokens.test.totp.TOTPSQLStorage,io.supertokens.test.TestingProcessManager.TestingProcess]",process,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\totp\TOTPStorageTest.java,io.supertokens.test.totp.TOTPStorageTest$TestSetupResult,"TestSetupResult/2[io.supertokens.test.totp.TOTPSQLStorage,io.supertokens.test.TestingProcessManager.TestingProcess]",storage,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\Lock.java,io.supertokens.inmemorydb.Lock,unlock/1[java.lang.String],lockedKeys,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\Lock.java,io.supertokens.inmemorydb.Lock,unlock/1[java.lang.String],waitMutex,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\Lock.java,io.supertokens.inmemorydb.Lock,lock/1[java.lang.String],lockedKeys,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\Lock.java,io.supertokens.inmemorydb.Lock,lock/1[java.lang.String],waitMutex,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\exceptions\ExpiredUserInputCodeException.java,io.supertokens.passwordless.exceptions.ExpiredUserInputCodeException,"ExpiredUserInputCodeException/2[int,int]",failedCodeInputs,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\exceptions\ExpiredUserInputCodeException.java,io.supertokens.passwordless.exceptions.ExpiredUserInputCodeException,"ExpiredUserInputCodeException/2[int,int]",maximumCodeInputAttempts,3
